dataset,heldout_outer_fold,feature_block,n_train,n_test,grouping,selected_params,mae,rmse,median_absolute_error,r2
pendigits,0,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0.0381937330873114,0.051941420659873894,0.022261569830388364,0.012880708016896225
pendigits,1,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.03540090684642383,0.054465294173522735,0.01845196437930734,0.5500912430851752
pendigits,2,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.02955280242975932,0.04473554041161802,0.020487803667617956,0.5874847319450822
pendigits,3,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.04268141026692477,0.06230758240521085,0.024446242317728666,0.550340511187051
pendigits,4,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.043121919245377976,0.05891296732715365,0.028286885285948138,-0.06096844705162785
satimage,0,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.026350923246482298}",0.03646259044199772,0.047529334056898784,0.0268220731819592,-0.0456010684670245
satimage,1,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0260716311834203}",0.034678295640440095,0.049855604767315334,0.028896652826722852,-0.1133017723835108
satimage,2,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0266302153095443}",0.03432460015436175,0.048520190304037716,0.023866458860203797,-0.09304109327919141
satimage,3,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0266302153095443}",0.03778760168992181,0.051122294843044154,0.0299217785343461,-0.05722845367459484
satimage,4,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0273482720300629}",0.041386944724591354,0.04968970823961953,0.039500578379161794,-0.015329856880394122
satimage,0,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.039168681681079016,0.04975076144544621,0.03925430241575398,-0.14562379066551778
satimage,1,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04725796553112793,0.06144620529733831,0.0350728610701551,-0.6911224619442633
satimage,2,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03485894566670387,0.05086378140096653,0.020117520788408765,-0.20118192031609872
satimage,3,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.026288921140912025,0.041250153060106064,0.013227575385857476,0.31166589177305226
satimage,4,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.031549589554926843,0.039312357420225014,0.02972868433601509,0.3644752928839674
satimage,0,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.021148386246253485,0.027334030666082473,0.017808862359078984,0.6541801530089171
satimage,1,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.016233732141841463,0.02474424582957932,0.006740332277001049,0.7257583796840616
satimage,2,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.030644939622649726,0.041075666249179514,0.023929419313866194,0.21664119108626423
satimage,3,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.025580263877128622,0.038630324930508345,0.013999839367518634,0.3963226467634863
satimage,4,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.027377412520590724,0.03342325980391455,0.023024951707812512,0.5406202221370118
satimage,0,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.013936057646355839,0.021395416180071323,0.00911076513507233,0.7881228916673222
satimage,1,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.011488437437399843,0.015736699284987183,0.009975013334515913,0.8890793988313862
satimage,2,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.01773424645459563,0.030282233085397535,0.011025127521074755,0.5742376106445757
satimage,3,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.017639166558361417,0.02214663748388378,0.015248598709879699,0.801589909570424
satimage,4,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.016910968698756208,0.026340950743462908,0.005016110309424754,0.7146767539347183
satimage,0,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.025987241074300418,0.035195717651501965,0.01748083411382404,0.42664684094656125
satimage,1,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.020920995768370535,0.029023790355706285,0.013228754308320212,0.6226944620066763
satimage,2,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.02970524489158804,0.0395624198388973,0.01936616987147242,0.27329659790098637
satimage,3,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.02139083690784151,0.03353721420007789,0.011126721405887982,0.5450097074521121
satimage,4,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.02473864886541308,0.033587387078637614,0.01665977292647402,0.5360975111878792
sonar,0,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0}",0.02028686487650713,0.04776262739489971,0.0025808541763026,-0.19128464891475994
sonar,1,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0}",0.03296305831966745,0.07848388579341123,0.0020966674774253,-0.17451012984337577
sonar,2,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0}",0.016464053957656138,0.04771119145179966,0.0056116725341727,-0.07380483409300886
sonar,3,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0}",0.005976781511442946,0.010606408412819552,0.001827505725956,-0.10135124475855894
sonar,4,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0}",0.018063446889501362,0.034581458245099166,0.00700409463613915,-0.10437165818929683
sonar,0,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.027281691950430443,0.05071916769937924,0.013218978689577918,-0.3433320101026225
sonar,1,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.036673343752812754,0.07897192446106374,0.006097473923151227,-0.1891625274948321
sonar,2,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.025816314806686006,0.04897110743066606,0.012350029383085477,-0.1312658609921078
sonar,3,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.024954014665916298,0.041081786633159485,0.013164584018959648,-15.522958040841779
sonar,4,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.0317950367387212,0.05472139520904778,0.008152748457191113,-1.7653045662923095
sonar,0,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.02917871308318977,0.05105489405518636,0.014787530468336923,-0.3611747551935063
sonar,1,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.041888053551512726,0.07627655081872406,0.015069838180451921,-0.10937369813269804
sonar,2,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.025132200845426906,0.051760768318536904,0.009312920311740816,-0.2638230132256165
sonar,3,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03265705800447601,0.0455268589925061,0.019533478878493653,-19.291984939723314
sonar,4,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.0297978993753465,0.04282431285636507,0.01773131668020965,-0.6935945729658701
sonar,0,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.025933153613618577,0.05411969377029834,0.010734800950322377,-0.529501081300165
sonar,1,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.03533596645620155,0.07295175097187066,0.010270191080569136,-0.014769049909367782
sonar,2,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04051588385638062,0.053454489383524956,0.03459665420210639,-0.34788612126045804
sonar,3,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03990932692017171,0.06154488162875009,0.019314751223551405,-36.08284416914813
sonar,4,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03211179422927886,0.050108518331420146,0.0167096892748787,-1.3187384806119677
sonar,0,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.034272490684937255,0.05807754014664448,0.012888320305039752,-0.7613901147817297
sonar,1,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04199787511039992,0.07986803649876084,0.014257103954611914,-0.21630302819984015
sonar,2,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.026628955901344193,0.05314165748809123,0.007924042806088325,-0.33215580829089086
sonar,3,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03297773505821194,0.04916708478800297,0.015271463447381357,-22.666719987408715
sonar,4,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03836568228198812,0.0588889035555826,0.02093371657984272,-2.202547527854369
spambase,0,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0}",0.0463404481504193,0.08843833631317877,0.0162791905690886,-0.2668769778898843
spambase,1,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0}",0.016177646557165245,0.048182553513916565,0.0006597923573544,-0.06766484114282156
spambase,2,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0}",0.04737509397134553,0.09099218839902168,0.013473396270234798,-0.2453161046424781
spambase,3,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0}",0.03915065637725711,0.0792189632721293,0.004455286983954801,-0.1342995679471617
spambase,4,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0}",0.037893754785858304,0.08139097297550055,0.0043839013178564,-0.14829316289327954
spambase,0,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04832159213769913,0.07819866283735318,0.03442352649924239,0.009505725169131507
spambase,1,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04171735855678748,0.05385749922571102,0.03860215142531628,-0.33397498072333254
spambase,2,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.054693998798100836,0.08540890466252346,0.03468243511083247,-0.09717951065787345
spambase,3,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0.06852651737130783,0.09422070970932363,0.04713840494315279,-0.6045830490072559
spambase,4,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.050063997242503704,0.0775282183834335,0.0313791388354525,-0.041885289781216306
spambase,0,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.038712184488379014,0.06788655925442093,0.015490613355174527,0.2535152997516452
spambase,1,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.02284898344902147,0.050999428313664816,0.003573282176374476,-0.1961507920627117
spambase,2,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.06313031217150693,0.08802199108499281,0.04557053959520735,-0.16534297027538103
spambase,3,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03951251679229186,0.0630936467658766,0.015416235042156359,0.28048356633897653
spambase,4,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.03302525397978909,0.06828417054925877,0.007051966066857566,0.19175993424837434
spambase,0,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.035626525228298095,0.06177781377743888,0.017603836969379984,0.381815109023919
spambase,1,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.018126191310286272,0.037812283494613325,0.005847655902780768,0.34246158996038545
spambase,2,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.050280259850573876,0.07691430937586775,0.021917789240362442,0.11021378351240729
spambase,3,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.023883150034024886,0.042754132890103345,0.009496162600769879,0.6696109363250952
spambase,4,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.03427209488535882,0.06787154272143901,0.009383794581338105,0.20149849284678079
spambase,0,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.03458052632872025,0.06510253901896003,0.011617882294166017,0.3134863624599127
spambase,1,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.02319670534724648,0.04573641728672336,0.007671891993729462,0.03798997068117349
spambase,2,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.060617872399155906,0.08586982690523604,0.047383288390768226,-0.10905365950578827
spambase,3,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.042945030812227836,0.06729295899961174,0.014203133103792183,0.18151879977069674
spambase,4,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.0314503805387948,0.06461946384408956,0.009536446180649982,0.27618596637656045
waveform,0,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": -0.00036689565934595}",0.008872845356457807,0.013906107018500022,0.0037399516223162997,-0.022029605150560405
waveform,1,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": -0.0005062008019867}",0.005207762892300722,0.008843403972538844,0.0028528063717772,-0.23640138347482198
waveform,2,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": -6.153348843715e-05}",0.008580215342679984,0.014568357887789691,0.0043328602678826995,-0.05437839964489255
waveform,3,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": -8.31469952458e-05}",0.011549521153684569,0.015013570905356764,0.00854399381095635,-0.025143761550096677
waveform,4,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": -0.0007270129151442501}",0.008597409345318547,0.014072710550845354,0.00374946462807235,-0.08921172221891416
waveform,0,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.003661094385208326,0.005896793956055054,0.0014793486242862734,0.8162259240507399
waveform,1,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.007684363729951311,0.012177929941292347,0.0033688761903962958,-1.3445931737896224
waveform,2,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.005728500911448854,0.008851893499791926,0.002780386488265782,0.6107329383824975
waveform,3,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.011891590675687883,0.019815443930497795,0.005777190676178269,-0.7857653306603769
waveform,4,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.008617670866858117,0.01298328857177004,0.003894757874017719,0.07290077858782484
waveform,0,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.00784633152017283,0.010095808689870782,0.007238565656591779,0.461315392294922
waveform,1,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.007819071075890532,0.010150226433138678,0.005425111918787489,-0.6288159559730035
waveform,2,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.00936192891840277,0.013377089161419282,0.007638953654287202,0.11100659317302008
waveform,3,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.008590077948366675,0.012014875595288554,0.007260218279315504,0.34346885819200446
waveform,4,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.010241308816061095,0.01594893557395431,0.005593717257004351,-0.3990080187321192
waveform,0,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.003180018185487303,0.004016563966550807,0.0022396714787932797,0.9147367825027022
waveform,1,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.006041289326266636,0.007985322985667898,0.004789834543964746,-0.008104440039391259
waveform,2,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0.005081628085056295,0.007493638816890078,0.0024295189830971856,0.721027875186842
waveform,3,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.0057947321447866336,0.008384978678622226,0.003379161113390523,0.680242529536212
waveform,4,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.005208206374601359,0.007244811652052091,0.0032597994113632797,0.7113237899092032
waveform,0,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.005854521181944891,0.00761605140287548,0.004315988992483016,0.6934424089358633
