fit_role,dataset_id,outer_fold,condition,seed,K,original_converged,N,D,effective_m,rerun_converged_by_600,rerun_n_iter,rerun_status,status_at_150,status_at_300,status_at_600,shift_at_150,shift_at_300,final_center_shift,final_shift_over_tol,objective_initial,objective_final,objective_relative_reduction,objective_increase_count,tail_shift_increase_fraction,minimum_fuzzy_mass,maximum_fuzzy_mass,mean_max_membership,degenerate,diagnostic_input_path
source,letter_recognition,0,source,3,26,False,16000,16,1.125,True,408,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.024431190990919702,0.0005078170379765814,9.667633994448775e-06,0.9667633994448774,132122.1634252418,94048.96720790991,0.288166612098164,0,0.0,178.40890807996766,1017.2159311082786,0.8684356783909455,False,datasets/letter_recognition_fold_0_X_src.npy
source,letter_recognition,0,source,4,26,False,16000,16,1.125,False,600,MAX_ITER_REACHED,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,0.048724783717901066,0.0012065581752271027,0.010825037486022872,1082.503748602287,127818.89143778286,93854.84907717552,0.26572005107038255,0,0.2631578947368421,191.52499924108454,1161.737258436298,0.8663908507517053,False,datasets/letter_recognition_fold_0_X_src.npy
source,letter_recognition,0,source,5,26,False,16000,16,1.125,True,317,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,0.0023881035607677737,1.546730902567915e-05,9.99688927505609e-06,0.9996889275056089,132718.2514006134,94602.76598170787,0.2871909855401348,0,0.0,183.99589828938636,987.2459455919443,0.8657473983625554,False,datasets/letter_recognition_fold_0_X_src.npy
source,letter_recognition,1,source,1,26,False,16000,16,1.125,True,329,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,0.0012878049210738314,2.2485502999240274e-05,9.778839324155494e-06,0.9778839324155494,129455.45444693655,94953.6880900953,0.26651458221085184,0,0.0,155.12204619800147,1081.3378386078864,0.8648613298642797,False,datasets/letter_recognition_fold_1_X_src.npy
source,letter_recognition,1,source,2,26,False,16000,16,1.125,True,407,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,0.0025086090794538296,9.89907976661983e-05,9.869411221957275e-06,0.9869411221957274,130417.2983994951,94598.26088869598,0.27464943646569046,0,0.0,176.6080378818013,964.3660883008533,0.8676518658131978,False,datasets/letter_recognition_fold_1_X_src.npy
source,letter_recognition,1,source,3,26,False,16000,16,1.125,True,280,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.0043307662959802835,,9.881292581053493e-06,0.9881292581053492,133712.9187114272,94223.0184581208,0.2953334698985339,0,0.0,189.33193364732242,1073.7194510814127,0.8666150124531842,False,datasets/letter_recognition_fold_1_X_src.npy
source,letter_recognition,1,source,4,26,False,16000,16,1.125,False,600,MAX_ITER_REACHED,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,0.003799124894090848,0.0016544647350896322,0.038416397344104986,3841.639734410498,130315.1202927004,94489.19561925856,0.27491763498336447,0,0.3684210526315789,151.59866342571246,1004.1431856927954,0.8671125182721695,False,datasets/letter_recognition_fold_1_X_src.npy
source,letter_recognition,1,source,5,26,False,16000,16,1.125,True,247,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.0003658300974909448,,9.957051402048325e-06,0.9957051402048324,131474.99368489557,94530.50493031359,0.28100011811467634,0,0.0,153.43437787738026,952.5356581158701,0.8673873986362969,False,datasets/letter_recognition_fold_1_X_src.npy
source,letter_recognition,2,source,1,26,False,16000,16,1.125,True,352,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,0.012165951815290238,6.233317376767565e-05,9.661504884071682e-06,0.9661504884071681,127814.52548182788,95053.87975643128,0.25631394868382434,0,0.0,153.72447530903818,1405.6894683680273,0.8754584345594149,False,datasets/letter_recognition_fold_2_X_src.npy
source,letter_recognition,2,source,2,26,False,16000,16,1.125,True,260,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.010800278066442669,,9.797674722944176e-06,0.9797674722944175,134160.91341669214,94340.90168837608,0.29680784599787696,0,0.0,185.88645064646673,962.9175185603831,0.8680096810551359,False,datasets/letter_recognition_fold_2_X_src.npy
source,letter_recognition,2,source,3,26,False,16000,16,1.125,True,483,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.017695231702790193,0.019277940023303602,9.933284657543235e-06,0.9933284657543234,129847.76068165372,94214.70092978705,0.2744218272599081,0,0.0,183.07853651438808,978.1660602488625,0.8699459802624822,False,datasets/letter_recognition_fold_2_X_src.npy
source,letter_recognition,2,source,4,26,False,16000,16,1.125,True,152,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,1.1721232364965877e-05,,9.958696483156581e-06,0.995869648315658,133067.54227342195,95798.97493795588,0.28007256088707255,0,0.0,119.23341215985855,1088.7174232838488,0.8646863189631495,False,datasets/letter_recognition_fold_2_X_src.npy
source,letter_recognition,2,source,5,26,False,16000,16,1.125,True,405,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.016111765062253574,0.0012957618838580615,9.96661526770217e-06,0.996661526770217,135975.7652711242,93958.65417598569,0.3090044098031729,0,0.0,183.1487181390029,982.7115619281025,0.8701979081192388,False,datasets/letter_recognition_fold_2_X_src.npy
source,letter_recognition,3,source,1,26,False,16000,16,1.125,True,428,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.006656422112097285,0.0032702012762344367,9.66195589292198e-06,0.966195589292198,128671.47511840629,94147.05124397678,0.2683145105988673,0,0.0,145.06392766789415,1000.7500730549923,0.8649297921360689,False,datasets/letter_recognition_fold_3_X_src.npy
source,letter_recognition,3,source,2,26,False,16000,16,1.125,True,151,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,1.0607878707629827e-05,,9.920803120598936e-06,0.9920803120598936,130186.8906155008,94855.31038943454,0.27139122886355715,0,0.0,275.1567230673266,1001.1447729281372,0.8685546836332692,False,datasets/letter_recognition_fold_3_X_src.npy
source,letter_recognition,3,source,3,26,False,16000,16,1.125,True,195,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,7.639563356897729e-05,,9.980596366190691e-06,0.998059636619069,130800.94916808697,95470.63267438226,0.2701074932438232,0,0.0,139.65253695585145,1088.65095018036,0.8657350215654885,False,datasets/letter_recognition_fold_3_X_src.npy
source,letter_recognition,3,source,4,26,False,16000,16,1.125,True,214,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00014358191090358855,,9.665400042969643e-06,0.9665400042969643,133449.49174851493,94494.48706463576,0.2919082281503907,0,0.0,201.31816720846257,970.0834016278513,0.8622265230980722,False,datasets/letter_recognition_fold_3_X_src.npy
source,letter_recognition,3,source,5,26,False,16000,16,1.125,True,286,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.046084299406090476,,9.725023729290167e-06,0.9725023729290166,132588.3636964613,93975.30782866939,0.2912250727838379,0,0.0,208.49368171114745,1010.4946017346582,0.8674578550812205,False,datasets/letter_recognition_fold_3_X_src.npy
source,letter_recognition,4,source,1,26,False,16000,16,1.125,True,235,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00040431200952826873,,9.825144160662706e-06,0.9825144160662705,129566.70305082972,95234.73912696834,0.2649752067118105,0,0.0,265.89260884138076,953.6481472874193,0.863397427040659,False,datasets/letter_recognition_fold_4_X_src.npy
source,letter_recognition,4,source,2,26,False,16000,16,1.125,True,199,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00011250245911674568,,9.705456887029203e-06,0.9705456887029202,130173.16257148035,94264.85990121616,0.27585027482562946,0,0.0,175.29744127472225,1107.3726926649497,0.8650350866964264,False,datasets/letter_recognition_fold_4_X_src.npy
source,letter_recognition,4,source,3,26,False,16000,16,1.125,True,311,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,0.0016647162984327834,1.401702693249384e-05,9.828669332804937e-06,0.9828669332804936,127852.32331670409,94555.12885021762,0.2604348016735347,0,0.0,266.15020389329317,977.1704752989325,0.8655467745850645,False,datasets/letter_recognition_fold_4_X_src.npy
source,letter_recognition,4,source,4,26,False,16000,16,1.125,False,600,MAX_ITER_REACHED,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,0.0059521958146056,0.03486089333014051,1.9364942817927926e-05,1.9364942817927924,131863.37972480123,94366.81017077775,0.28435923326308477,0,0.0,170.8692678788639,969.5678207056495,0.8681155984512363,False,datasets/letter_recognition_fold_4_X_src.npy
source,letter_recognition,4,source,5,26,False,16000,16,1.125,True,224,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.001285848876084579,,9.548730864520628e-06,0.9548730864520627,130242.5490241331,94122.84026117896,0.2773264884140235,0,0.0,163.8404759963917,945.3230149710686,0.8699249425788105,False,datasets/letter_recognition_fold_4_X_src.npy
source,madelon,0,source,1,2,True,2080,500,1.01,True,35,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,7.738311218027047e-06,0.7738311218027046,1994434.462439655,1029330.9094655673,0.4838983537185487,0,0.0,1031.1475790225452,1043.330242591442,0.884437679531123,False,datasets/madelon_fold_0_X_src.npy
source,madelon,0,source,2,2,True,2080,500,1.01,True,31,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.35278018598965e-06,0.9352780185989649,1922447.19365892,1029330.9094655998,0.46457259639651594,0,0.0,1031.150329951424,1043.3274903355546,0.8844377762025832,False,datasets/madelon_fold_0_X_src.npy
source,mice_protein_expression,0,source,1,8,True,855,77,1.025974025974026,True,91,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.445070833910908e-06,0.9445070833910907,55238.31910108014,37991.56510192315,0.3122244536007205,0,0.0,63.16221496647703,181.0999563668709,0.9883431450641474,False,datasets/mice_protein_expression_fold_0_X_src.npy
source,mice_protein_expression,0,source,2,8,True,855,77,1.025974025974026,True,96,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.647941458174489e-06,0.9647941458174488,55081.73618800818,37756.48154014232,0.3145371923050918,0,0.0,55.43032868609732,165.26677870446292,0.9892467114966901,False,datasets/mice_protein_expression_fold_0_X_src.npy
source,mice_protein_expression,3,source,3,8,False,870,77,1.025974025974026,True,220,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.31803666459146135,,8.89629157140231e-06,0.8896291571402308,58538.45057937065,36815.335219982444,0.37109139624278986,0,0.0,15.000000007438096,187.41238589364056,0.9883589995902213,False,datasets/mice_protein_expression_fold_3_X_src.npy
source,mice_protein_expression,4,source,4,8,False,870,77,1.025974025974026,True,168,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.0022561117437596657,,9.188628353495098e-06,0.9188628353495097,61364.749963136856,38176.40026148256,0.3778773598129878,0,0.0,73.60833080758432,163.61069715586913,0.9888470696583387,False,datasets/mice_protein_expression_fold_4_X_src.npy
source,pendigits,0,source,1,10,True,8793,16,1.125,True,88,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.237670573262935e-06,0.9237670573262934,71395.86971420178,46749.507844539665,0.3452071102757301,0,0.0,551.5087220445101,1196.284611894024,0.9459367200295067,False,datasets/pendigits_fold_0_X_src.npy
source,pendigits,0,source,2,10,True,8793,16,1.125,True,72,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,8.745405322006991e-06,0.874540532200699,69855.41988304432,46496.44254200785,0.33439033621364417,0,0.0,366.4093727950764,1876.1631177803474,0.9539942022552221,False,datasets/pendigits_fold_0_X_src.npy
source,pendigits,4,source,3,10,False,8794,16,1.125,True,197,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,9.479039493776059e-05,,9.701252585827832e-06,0.9701252585827832,73501.48386829431,47227.42336039459,0.35746299428430084,0,0.0,539.2348323398516,1249.7760310756194,0.9430822833860217,False,datasets/pendigits_fold_4_X_src.npy
source,pendigits,4,source,4,10,False,8794,16,1.125,True,162,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,1.7781225260188132e-05,,9.89539344990502e-06,0.989539344990502,70662.93281559137,47227.423360464294,0.33165209143365987,0,0.0,539.2363182319081,1249.8716066529896,0.9430834697507454,False,datasets/pendigits_fold_4_X_src.npy
source,satimage,0,source,1,6,True,5144,36,1.0555555555555556,True,53,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.243129704576262e-06,0.9243129704576261,75356.76151370289,38868.08667228762,0.48421235345656616,0,0.0,455.4747501596219,1214.12622156319,0.9853897957309259,False,datasets/satimage_fold_0_X_src.npy
source,satimage,0,source,2,6,True,5144,36,1.0555555555555556,True,50,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.499621765924657e-06,0.9499621765924656,71668.65269070643,45330.251724878355,0.36750238740351654,0,0.0,225.92693958086497,1571.8648450783483,0.9851729535410353,False,datasets/satimage_fold_0_X_src.npy
source,sonar,0,source,1,2,True,166,60,1.0333333333333334,True,75,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,8.579458803386481e-06,0.857945880338648,14023.464442900211,8616.99140440577,0.38553048431848996,0,0.0,75.54060060469841,90.26950812773315,0.9867438136082194,False,datasets/sonar_fold_0_X_src.npy
source,sonar,0,source,2,2,True,166,60,1.0333333333333334,True,65,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,8.588442487243394e-06,0.8588442487243394,19368.602457573652,8630.01569330233,0.5544327107644383,0,0.0,36.42621092146731,129.46095343654372,0.9922865085709125,False,datasets/sonar_fold_0_X_src.npy
source,sonar,4,source,4,2,False,167,60,1.0333333333333334,True,167,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.061826930861479786,,8.873027459607955e-06,0.8873027459607954,14107.37791597523,8603.038215071912,0.3901745408457648,0,0.0,73.18500277169055,93.66865954315017,0.9915988908537684,False,datasets/sonar_fold_4_X_src.npy
source,spambase,0,source,1,2,True,3680,57,1.0350877192982457,True,31,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,8.427313734521527e-06,0.8427313734521527,232073.03151218337,199487.6189403525,0.14041016467749382,0,0.0,1323.1359000554253,2344.4570913710045,0.9587860169394071,False,datasets/spambase_fold_0_X_src.npy
source,spambase,0,source,2,2,True,3680,57,1.0350877192982457,True,47,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.97075817076046e-06,0.9970758170760459,236435.0489027085,192093.66074741486,0.18754151874301786,0,0.0,27.338779584439077,3652.624791596122,0.9999012230702219,False,datasets/spambase_fold_0_X_src.npy
source,waveform,0,source,1,3,True,4000,40,1.05,True,19,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,6.020425066419694e-06,0.6020425066419693,236910.0771877913,125868.70792676318,0.4687068215043004,0,,1164.2520222113596,1412.1473197390458,0.963948982678834,False,datasets/waveform_fold_0_X_src.npy
source,waveform,0,source,2,3,True,4000,40,1.05,True,22,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,5.342087078369387e-06,0.5342087078369386,227286.52363995468,125868.70792675231,0.446211302320144,0,0.0,1164.2520000639008,1412.1475195046958,0.9639489815683678,False,datasets/waveform_fold_0_X_src.npy
