evaluation,outer_group,regressor,feature_block,n_test,selected_params,mae,rmse,median_absolute_error,r2,P0,P3,P4,delta_04,delta_34,sensitivity,sum_absolute_error,sum_squared_error,sum_observed,sum_observed_squared
LODO,sonar,HGBR,P4,349,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.057850281900190655,0.0839120772945873,0.035839268919519385,-2.228141413619911,,,,,,S2_candidate_converged,20.18974838316654,2.457391613846585,-5.302399587978038,0.8418003893897215
LODO,spambase,HGBR,P4,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04729660750315373,0.07516505615109773,0.027190352158474623,-0.05226829201894878,,,,,,S2_candidate_converged,16.553812626103806,1.9774249831691857,10.472972957680964,2.192582753649192
LODO,waveform,HGBR,P4,347,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.023128464589016035,0.030594675898972915,0.020482494072935356,-4.726427336822206,,,,,,S2_candidate_converged,8.025577212388564,0.32480386509702835,0.51732563866462,0.057491414265407714
LOSFO,class_prevalence,HGBR,P0,545,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.06949391207345602,0.09705499383558036,0.04496320619342417,-0.10009580817980579,,,,,,S2_candidate_converged,37.874182080033535,5.133721146491375,-0.8072508795637114,4.6678084652136
LOSFO,local_overlap,HGBR,P0,554,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.07271119186603359,0.1329537656180086,0.020987667107351594,-0.2406916202571665,,,,,,S2_candidate_converged,40.28200029378261,9.792893900772631,38.570375045796084,10.578424468778056
LOSFO,location,HGBR,P0,548,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.040394135811815904,0.06640015614280802,0.020641825236743405,-0.443956316190776,,,,,,S2_candidate_converged,22.135986424875114,2.416121443212528,3.3282375895016774,1.693478720942145
LOSFO,mcar,HGBR,P0,538,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04625904630113544,0.07137381633801512,0.026704923024426744,-0.14610617598545694,,,,,,S2_candidate_converged,24.88736691001087,2.74069125235516,20.04546023363561,3.1381847989071128
LOSFO,measurement_noise,HGBR,P0,540,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04442089948222024,0.0543415981250802,0.0407234061791674,-3.4261640985523965,,,,,,S2_candidate_converged,23.98728572039893,1.5946250148653687,-0.6769746486665267,0.3611211508412803
LOSFO,outliers,HGBR,P0,525,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.037261014534924704,0.05924026966765424,0.022260464711041605,-0.39368298585436445,,,,,,S2_candidate_converged,19.56203263083547,1.8424400139056076,18.441127474241945,1.9697558712041963
LOSFO,scale,HGBR,P0,547,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04194838381856502,0.05718470432278849,0.030894609979814098,-1.8109996993589115,,,,,,S2_candidate_converged,22.945765948755067,1.7887394534411556,-4.858123862752764,0.6794826212409498
LOSFO,class_prevalence,HGBR,P3,545,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.06677568095730038,0.10296147555902382,0.03372302386770905,-0.23806729952245376,,,,,,S2_candidate_converged,36.392746121728706,5.7775806698638466,-0.8072508795637114,4.6678084652136
LOSFO,local_overlap,HGBR,P3,554,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.06892551758472264,0.12991112725813206,0.020326202383698998,-0.18455510003283138,,,,,,S2_candidate_converged,38.18473674193634,9.349803145955134,38.570375045796084,10.578424468778056
LOSFO,location,HGBR,P3,548,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.034445641438483096,0.053952541340094126,0.0226313329252575,0.04667788926250138,,,,,,S2_candidate_converged,18.876211508288737,1.595160440945902,3.3282375895016774,1.693478720942145
LOSFO,mcar,HGBR,P3,538,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03815210386422751,0.05740110945891158,0.019809547685448053,0.25871094474038125,,,,,,S2_candidate_converged,20.5258318789544,1.7726494035073044,20.04546023363561,3.1381847989071128
LOSFO,measurement_noise,HGBR,P3,540,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.037879931862173484,0.05975169535005534,0.013526111786414257,-4.351347612169934,,,,,,S2_candidate_converged,20.45516320557368,1.9279431524911455,-0.6769746486665267,0.3611211508412803
LOSFO,outliers,HGBR,P3,525,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.039434398905795844,0.06233701534386862,0.02230214312982495,-0.543199073773748,,,,,,S2_candidate_converged,20.70305942554282,2.0400993280403985,18.441127474241945,1.9697558712041963
LOSFO,scale,HGBR,P3,547,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.03068840823915465,0.04871947906043809,0.015820575316540672,-1.0403576992570427,,,,,,S2_candidate_converged,16.786559306817594,1.2983524390364947,-4.858123862752764,0.6794826212409498
LOSFO,class_prevalence,HGBR,P4,545,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.06751081184102745,0.09778767818252261,0.040292299925471425,-0.11676811627673511,,,,,,S2_candidate_converged,36.79339245335996,5.211524352359092,-0.8072508795637114,4.6678084652136
LOSFO,local_overlap,HGBR,P4,554,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.06784347603270949,0.13133162081055352,0.015151112936218536,-0.21060140221471335,,,,,,S2_candidate_converged,37.58528572212106,9.555389022098767,38.570375045796084,10.578424468778056
LOSFO,location,HGBR,P4,548,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.044051821417843154,0.06747230691285329,0.02904534046336249,-0.4909633631579482,,,,,,S2_candidate_converged,24.14039813697805,2.4947766856779636,3.3282375895016774,1.693478720942145
LOSFO,mcar,HGBR,P4,538,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04568838363710969,0.06936771495661664,0.02338175335688142,-0.08258446847424761,,,,,,S2_candidate_converged,24.580350396765013,2.5887913745267,20.04546023363561,3.1381847989071128
LOSFO,measurement_noise,HGBR,P4,540,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03340797696276355,0.05567498379351468,0.017146911421994794,-3.646039491789244,,,,,,S2_candidate_converged,18.040307559892316,1.6738400630203862,-0.6769746486665267,0.3611211508412803
LOSFO,outliers,HGBR,P4,525,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03743693289170751,0.0585095259688394,0.02225606869064513,-0.3595121827678882,,,,,,S2_candidate_converged,19.654389768146444,1.797266430276603,18.441127474241945,1.9697558712041963
LOSFO,scale,HGBR,P4,547,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.036987061670623815,0.05363993343676449,0.024895263627285596,-1.4733039999533095,,,,,,S2_candidate_converged,20.231922733831226,1.5738516251279875,-4.858123862752764,0.6794826212409498
LODO,breast_cancer_wisconsin_diagnostic,HGBR,P0,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.09014893433282413,0.14736902310916142,0.047247089490591025,-0.18927916052506277,,,,,,S3_both_converged,31.552127016488445,7.601170140251993,24.81335685233106,8.150560022424632
LODO,glass,HGBR,P0,292,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.040998489479688316,0.05358544546078524,0.033178253822252146,-0.7344635421075016,,,,,,S3_both_converged,11.971558928068989,0.8384487898473905,-0.26907959069254866,0.48365321272444584
LODO,human_activity_recognition,HGBR,P0,312,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03786563988529805,0.049065356734709485,0.02852825586246168,-5.502127424591995,,,,,,S3_both_converged,11.814079644212992,0.751111680229342,2.6641090774252243,0.13826615885989577
LODO,iris,HGBR,P0,334,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.11660147197611417,0.14963758502282296,0.09160313962899913,-0.17333807757239472,,,,,,S3_both_converged,38.944891640022135,7.478729888388497,17.94316419901696,7.337835283755016
LODO,madelon,HGBR,P0,337,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.02173024437892398,0.02683418744313877,0.020998467270719468,-13.874157897614952,,,,,,S3_both_converged,7.323092355697382,0.2426648085021917,1.588298479467792,0.023800257283565298
LODO,mice_protein_expression,HGBR,P0,319,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03613262184583296,0.04822604693625885,0.026635856480165573,-1.4025597304884991,,,,,,S3_both_converged,11.526306368820714,0.741914761388339,0.7816643487347152,0.3107171545224948
LODO,pendigits,HGBR,P0,287,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04815485289360427,0.0727986501060301,0.025283012077374364,0.015881621775859278,,,,,,S3_both_converged,13.820442780464425,1.520997672233676,7.334712211284302,1.7329928966586208
LODO,satimage,HGBR,P0,341,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03714952341389574,0.050292322640301805,0.0235710240613077,-0.08602309759387583,,,,,,S3_both_converged,12.667987484138447,0.8624973413456687,13.031138926037922,1.292157801384303
LODO,sonar,HGBR,P0,335,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03834583732253968,0.06030780646367128,0.027018095962189227,-0.6298914370509792,,,,,,S3_both_converged,12.845855503050794,1.2184055593539764,-5.200522244792784,0.8282704932118239
LODO,spambase,HGBR,P0,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.05004186597084409,0.07819525256509537,0.029927909111877704,-0.1388205227558852,,,,,,S3_both_converged,17.51465308979543,2.140074133301669,10.472972957680964,2.192582753649192
LODO,waveform,HGBR,P0,347,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.02629757608431851,0.030474186152752172,0.024460587957294024,-4.681411849335901,,,,,,S3_both_converged,9.125258901258523,0.3222505795203895,0.51732563866462,0.057491414265407714
LODO,breast_cancer_wisconsin_diagnostic,HGBR,P3,350,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.09425517065564033,0.1512014206734649,0.04596398532897698,-0.2519389265307037,,,,,,S3_both_converged,32.989309729474115,8.001654364785933,24.81335685233106,8.150560022424632
LODO,glass,HGBR,P3,292,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.08473302638792889,0.09913799270929405,0.07928355408241944,-4.93679055104462,,,,,,S3_both_converged,24.742043705275236,2.869875746740987,-0.26907959069254866,0.48365321272444584
LODO,human_activity_recognition,HGBR,P3,312,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.0257796696668876,0.03255010224077958,0.021782629821955155,-1.8616088402979072,,,,,,S3_both_converged,8.04325693606893,0.3305668566361836,2.6641090774252243,0.13826615885989577
LODO,iris,HGBR,P3,334,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.12503326631749231,0.1582713497426694,0.11120797324357556,-0.3126423012438788,,,,,,S3_both_converged,41.76111095004243,8.36663992988837,17.94316419901696,7.337835283755016
LODO,madelon,HGBR,P3,337,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.11607172885063965,0.12707376831140785,0.11772441486338724,-332.55488628978225,,,,,,S3_both_converged,39.116172622665566,5.441789253794278,1.588298479467792,0.023800257283565298
LODO,mice_protein_expression,HGBR,P3,319,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.025558028227092997,0.03541141522105426,0.019495457000568078,-0.2953807294150743,,,,,,S3_both_converged,8.153011004442666,0.4000158966185744,0.7816643487347152,0.3107171545224948
LODO,pendigits,HGBR,P3,287,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.05702933267285864,0.08146639326276968,0.03687202060183778,-0.23241696571604042,,,,,,S3_both_converged,16.36741847711043,1.9047539173670982,7.334712211284302,1.7329928966586208
LODO,satimage,HGBR,P3,341,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.05007840248314269,0.06252074617900993,0.04244783947182565,-0.6783555969724322,,,,,,S3_both_converged,17.076735246751657,1.3329157026480432,13.031138926037922,1.292157801384303
LODO,sonar,HGBR,P3,335,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.04240343111900019,0.0679918412218631,0.024632041345600257,-1.0716921350711033,,,,,,S3_both_converged,14.205149424865063,1.5486683083675785,-5.200522244792784,0.8282704932118239
LODO,spambase,HGBR,P3,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.08283652820085742,0.1013234566865708,0.09440921838112143,-0.9121171929992553,,,,,,S3_both_converged,28.9927848703001,3.5932550062203865,10.472972957680964,2.192582753649192
LODO,waveform,HGBR,P3,347,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.023921413066640928,0.029137800601764557,0.022671236785345574,-4.194043403130002,,,,,,S3_both_converged,8.300730334124403,0.2946069640961423,0.51732563866462,0.057491414265407714
LODO,breast_cancer_wisconsin_diagnostic,HGBR,P4,350,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.08882660351983813,0.14086938710220834,0.053003580190466484,-0.08668744565840703,,,,,,S3_both_converged,31.08931123194335,6.945464477893138,24.81335685233106,8.150560022424632
LODO,glass,HGBR,P4,292,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04383595306068288,0.05823788658760648,0.03216635280796629,-1.048720426054591,,,,,,S3_both_converged,12.800098293719401,0.990362218783747,-0.26907959069254866,0.48365321272444584
LODO,human_activity_recognition,HGBR,P4,312,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.026646244810351598,0.03628394203647711,0.01998955338552519,-2.555776731915706,,,,,,S3_both_converged,8.313628380829698,0.41075562830840634,2.6641090774252243,0.13826615885989577
LODO,iris,HGBR,P4,334,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.1157357847235491,0.14738397636410513,0.08914500749196762,-0.13826222282110878,,,,,,S3_both_converged,38.6557520976654,7.255160187290964,17.94316419901696,7.337835283755016
LODO,madelon,HGBR,P4,337,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.06055332532555312,0.07360448765146534,0.05318471146523846,-110.90875836757324,,,,,,S3_both_converged,20.4064706347114,1.8257381430204984,1.588298479467792,0.023800257283565298
LODO,mice_protein_expression,HGBR,P4,319,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.026139393855069408,0.03746900201550555,0.018338903627646577,-0.4502908809652473,,,,,,S3_both_converged,8.338466639767141,0.44785242974010886,0.7816643487347152,0.3107171545224948
LODO,pendigits,HGBR,P4,287,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.05069809083505909,0.07322386413004094,0.03072923054840158,0.0043516540649353175,,,,,,S3_both_converged,14.55035206966196,1.5388177378246577,7.334712211284302,1.7329928966586208
LODO,satimage,HGBR,P4,341,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03592527968042949,0.05101454091371857,0.02301901757892401,-0.11743852831141921,,,,,,S3_both_converged,12.250520371026456,0.8874468341613757,13.031138926037922,1.292157801384303
LODO,sonar,HGBR,P4,335,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.060665292909067456,0.08597095346249044,0.03857178018543371,-2.312188918608284,,,,,,S3_both_converged,20.322873124537598,2.4759866211486483,-5.200522244792784,0.8282704932118239
LODO,spambase,HGBR,P4,350,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04926972233536649,0.07652691913750828,0.03006444091044671,-0.09074434682452859,,,,,,S3_both_converged,17.244402817378273,2.049729273437556,10.472972957680964,2.192582753649192
LODO,waveform,HGBR,P4,347,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.02438155026650848,0.03471948911795078,0.01585452438482543,-6.3746037969745455,,,,,,S3_both_converged,8.460397942478442,0.4182886948401914,0.51732563866462,0.057491414265407714
LOSFO,class_prevalence,HGBR,P0,511,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.07219852182710927,0.09971311471390092,0.046396866919216136,-0.14535493533759203,,,,,,S3_both_converged,36.893444653652836,5.080722380679205,-0.652858019146628,4.436771136237809
