dataset_id,outer_fold,condition,n_seeds,mean,variance,minimum,maximum,unique_values
glass,3,scale_mild,5,-0.05103475670309944,0.0004760245818002198,-0.068535459827008,-0.0092654891046814,3
glass,3,scale_severe,5,-0.08797065124264214,0.0008749181713293032,-0.1027601591057296,-0.0288126197902923,2
glass,4,class_prevalence_mild,5,-0.09461645083165898,0.0023531577459664057,-0.1254973228890383,-0.0002661057619574,3
glass,4,class_prevalence_severe,5,-0.0534063776165377,0.0004206213957420535,-0.0670928584768231,-0.0141923207590085,3
glass,4,local_overlap_mild,5,-0.006146897463099701,9.916100323370926e-06,-0.0081261586530983,0.0,3
glass,4,local_overlap_severe,5,0.00948833130165582,2.5011901824986004e-05,0.0,0.0128820129766047,3
glass,4,location_mild,5,-0.01224117519739438,3.7463834221102974e-05,-0.0153320308723477,0.0,3
glass,4,location_severe,5,-0.00854075358528716,0.0002781679029918987,-0.0417770462257105,0.0025104327234237,3
glass,4,mcar_mild,5,0.04299730701698532,0.0004547644961704518,0.0139377501239629,0.0603379516806068,3
glass,4,mcar_severe,5,0.06399096939047602,0.0005063328198255004,0.0273082840840303,0.0815761116229775,3
glass,4,measurement_noise_mild,5,0.00030240138508484,3.657863908049187e-07,0.0,0.0015120069254242,2
glass,4,measurement_noise_severe,5,-0.015855977886725096,6.361864171685043e-05,-0.021514411458933,0.0,3
glass,4,outliers_mild,5,0.03671626951985646,0.00020044515486290155,0.0280312286991485,0.0649826205958678,3
glass,4,outliers_severe,5,0.05641999081495064,7.722120539458782e-05,0.0509727285639788,0.0739608482475254,3
glass,4,scale_mild,5,0.028595665322278717,1.596213548395324e-05,0.0263542120263332,0.0365821920057522,3
glass,4,scale_severe,5,0.01205591433031882,6.482977374275644e-05,0.0013086195824613,0.0263542120263332,3
human_activity_recognition,0,class_prevalence_mild,5,0.01385706781787888,1.8700785253754223e-05,0.0085595960201447,0.0180255176879655,4
human_activity_recognition,0,class_prevalence_severe,5,0.025049463785490063,0.00014769559714511535,0.004462392035644,0.0348251662247709,4
human_activity_recognition,0,local_overlap_mild,5,0.007151230119463099,9.82743866167525e-05,0.0011330868026467,0.0268635421698654,4
