D_H,D_M,D_U_C,D_U_C_median,D_U_C_p95,D_U_R,D_U_R_median,D_U_R_p95,D_V,D_V_max,D_V_median,D_X,FPC,K,PE,PE_norm,XB_soft_m2,XB_status,alignment_ambiguous,alignment_best_cost,alignment_global_margin,alignment_permutation,alignment_second_best_cost,candidate_converged,candidate_degenerate,candidate_model_fingerprint,candidate_model_status,condition,current_bank_sha256,dataset_id,entropy_candidate_current,entropy_signed_change,entropy_source_current,mass_candidate_current,mass_source_current,method,mmd_bandwidth_status,mmd_sigma,outer_fold,reference_bank_sha256,runtime_alignment,runtime_candidate_fit,runtime_mmd,runtime_signals,runtime_source_fit,runtime_total,seed,shift_replay_sha256,shift_spec_file_sha256,shift_spec_sha256,signal_protocol_sha256,signal_record_sha256,silhouette,silhouette_status,source_converged,source_degenerate,source_model_fingerprint,source_model_status,usable
4.18e-05,0.0007085,0.0161217,5.97e-05,0.0831474,0.0191107,6.91e-05,0.1202519,0.133053,0.1728845,0.1329324,0.0142366,0.9382512,3,0.102994,0.0937492,1.5512515,SUCCESS,False,0.3384041,1.4654533,"[1, 2, 0]",1.8038574,True,False,b203823d6f8534ba532beebea14dcc0fad6707c8ae7d2f567d259c2dc0f2772c,SUCCESS,class_prevalence_severe,ffdae86a83f072e30a7102dd698d095353b82b5908f0604e624aaf6188d1d679,waveform,0.0937074,-4.18e-05,0.0937492,"[0.3501518, 0.2023866, 0.4474616]","[0.3500377, 0.17941, 0.4705522]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00241,0.11413,0.09631,0.00452,0.0,0.26173,1,,0abc07bb72ed8d2bd8476365c85b2e4715ad79c4f7ed03d7ed089882ef988903,dc8962ec54807287802aee99fc2b1f8be63ef93d8876c4735132bbb5da8ae28d,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,dee0aab619c68d8fa5c1020d150f04f4c2d7eecc98dbeb5657e61de60bba64b8,0.100849,SUCCESS,True,False,503422b57437b70f66d3479b43721609196272000b34744eef38f28907fb4ed7,SUCCESS,True
4.29e-05,0.0007085,0.0161214,5.97e-05,0.0831451,0.0191106,6.91e-05,0.1202555,0.1330532,0.1728846,0.1329324,0.0142366,0.9382511,3,0.102994,0.0937492,1.5512536,SUCCESS,False,0.3384036,1.4654551,"[1, 0, 2]",1.8038586,True,False,b3a703fd2fc18e30e9b7ad22dceb0f37b3efef930db33b24051f104599ee435e,SUCCESS,class_prevalence_severe,ffdae86a83f072e30a7102dd698d095353b82b5908f0604e624aaf6188d1d679,waveform,0.0937063,-4.29e-05,0.0937492,"[0.4474643, 0.3501493, 0.2023864]","[0.4705533, 0.3500369, 0.1794097]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.0016,0.04946,0.0,0.00236,0.0,0.12199,2,,0abc07bb72ed8d2bd8476365c85b2e4715ad79c4f7ed03d7ed089882ef988903,dc8962ec54807287802aee99fc2b1f8be63ef93d8876c4735132bbb5da8ae28d,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,e51508028b7a1bf55f1ee1226a37b2c6c508caf09e939f4b98d439b0d7b6a1a0,0.100849,SUCCESS,True,False,c505916c7f25ecc5c32e23d26416c7028a538ae70115965c5fcd50f29d5c30c9,SUCCESS,True
4.19e-05,0.0007086,0.0161222,5.97e-05,0.0831539,0.0191113,6.91e-05,0.1202578,0.1330538,0.1728867,0.1329318,0.0142366,0.9382511,3,0.102994,0.0937492,1.5512538,SUCCESS,False,0.3384079,1.4654508,"[1, 0, 2]",1.8038587,True,False,482fff3bbaecd92e015685f44abca2859f4bfb7e2f1035aa5631e8de593082c0,SUCCESS,class_prevalence_severe,ffdae86a83f072e30a7102dd698d095353b82b5908f0604e624aaf6188d1d679,waveform,0.0937073,-4.19e-05,0.0937492,"[0.2023866, 0.4474618, 0.3501516]","[0.1794097, 0.4705534, 0.3500369]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00386,0.11969,0.0,0.00625,0.0,0.18114,3,,0abc07bb72ed8d2bd8476365c85b2e4715ad79c4f7ed03d7ed089882ef988903,dc8962ec54807287802aee99fc2b1f8be63ef93d8876c4735132bbb5da8ae28d,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,a9d8d5fc34ba76de0ee01f3868deeca92c4160d104b9cf2a22068cb726f4d258,0.100849,SUCCESS,True,False,0f84e0ba8908db58eca867a5b6b1c8e4334c418f377e8e17985696ca2b728cb6,SUCCESS,True
4.28e-05,0.0007085,0.0161215,5.97e-05,0.0831454,0.0191106,6.91e-05,0.1202555,0.1330532,0.1728847,0.1329324,0.0142366,0.9382511,3,0.102994,0.0937492,1.5512536,SUCCESS,False,0.3384037,1.4654549,"[1, 0, 2]",1.8038586,True,False,46293edd34f6221903f4a0bf003464087a6b506f85b6c890c89a93f2008fc05a,SUCCESS,class_prevalence_severe,ffdae86a83f072e30a7102dd698d095353b82b5908f0604e624aaf6188d1d679,waveform,0.0937064,-4.28e-05,0.0937492,"[0.4474642, 0.2023864, 0.3501495]","[0.4705533, 0.1794097, 0.350037]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00262,0.10555,0.0,0.00686,0.0,0.19235,4,,0abc07bb72ed8d2bd8476365c85b2e4715ad79c4f7ed03d7ed089882ef988903,dc8962ec54807287802aee99fc2b1f8be63ef93d8876c4735132bbb5da8ae28d,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,2717c988c00b1711f24ed3c6c5daa633fcf0a26d67d934693337f5f6470f0d31,0.100849,SUCCESS,True,False,a4c3d743871c050618e3b103fae8aab95f3d860c10725be62d08544fd5b9292d,SUCCESS,True
4.28e-05,0.0007085,0.0161215,5.97e-05,0.083146,0.0191107,6.91e-05,0.1202559,0.1330532,0.1728849,0.1329324,0.0142366,0.9382511,3,0.102994,0.0937492,1.5512537,SUCCESS,False,0.338404,1.4654547,"[0, 2, 1]",1.8038587,True,False,f49eacccc85d67ed83d86a08692f7e939e062cadf41dd917f77d3f1545cef71b,SUCCESS,class_prevalence_severe,ffdae86a83f072e30a7102dd698d095353b82b5908f0604e624aaf6188d1d679,waveform,0.0937064,-4.28e-05,0.0937492,"[0.2023864, 0.3501495, 0.4474641]","[0.1794097, 0.3500369, 0.4705534]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00178,0.08288,0.0,0.00916,0.0,0.15172,5,,0abc07bb72ed8d2bd8476365c85b2e4715ad79c4f7ed03d7ed089882ef988903,dc8962ec54807287802aee99fc2b1f8be63ef93d8876c4735132bbb5da8ae28d,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,891127f25b4059259d05bafa412382288f1d77211c4c19041c215885eedf4eae,0.100849,SUCCESS,True,False,76521f582d50b0d2f340e4050f067900a3dcdc42a805a45cd75018929d136a6b,SUCCESS,True
0.0019352,9.6e-06,0.001429,3e-06,0.0081862,0.0010143,1.9e-06,0.0051674,0.0547354,0.0572886,0.0568549,0.0004192,0.9425376,3,0.0976712,0.0889041,1.569496,SUCCESS,False,0.1107863,1.676943,"[2, 1, 0]",1.7877292,True,False,d0ec4a18e1a4a4db70a7d9f5cae7ec17462cfd511203891138062fa26e5c715a,SUCCESS,clean,407549ebd1f1581bd685bd783a320d28b8a8a9e324cf16d58637797d187b014a,waveform,0.0869689,-0.0019352,0.0889041,"[0.2672854, 0.3583345, 0.3743801]","[0.2704663, 0.3573352, 0.3721985]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00295,0.10218,0.2822,0.00819,0.0,0.4595,1,,3c6317340f2212c5d407af19cf92fca5d5e764cd4479e0fa4f0d2b9eb6c52a37,43bcd6c9bf1c6e38e257d0dcd89084efecbf36e1f2459a4038da4d4ac3119138,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,8b7d3bb333ea71a527cf52e286d5d69a7af76143b757dc2258f202ec6bfcfc5d,0.1054327,SUCCESS,True,False,503422b57437b70f66d3479b43721609196272000b34744eef38f28907fb4ed7,SUCCESS,True
0.0019354,9.6e-06,0.001429,3e-06,0.0081874,0.0010143,1.9e-06,0.0051668,0.0547355,0.0572889,0.0568551,0.0004192,0.9425375,3,0.0976713,0.0889042,1.5694979,SUCCESS,False,0.1107866,1.6769421,"[2, 0, 1]",1.7877287,True,False,5759dc4f1a298eeef3737d66cfc1731ff169dae965be0c28f2f38ee341a02cba,SUCCESS,clean,407549ebd1f1581bd685bd783a320d28b8a8a9e324cf16d58637797d187b014a,waveform,0.0869689,-0.0019354,0.0889042,"[0.37438, 0.2672854, 0.3583346]","[0.3721991, 0.2704664, 0.3573346]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.0015,0.09749,0.0,0.00624,0.0,0.16284,2,,3c6317340f2212c5d407af19cf92fca5d5e764cd4479e0fa4f0d2b9eb6c52a37,43bcd6c9bf1c6e38e257d0dcd89084efecbf36e1f2459a4038da4d4ac3119138,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,28edc1517689468b4747206687cc75e6597e1cc00fa5a147b5b0a7859ded64b0,0.1054327,SUCCESS,True,False,c505916c7f25ecc5c32e23d26416c7028a538ae70115965c5fcd50f29d5c30c9,SUCCESS,True
0.0019352,9.6e-06,0.0014289,3e-06,0.0081854,0.0010142,1.9e-06,0.0051676,0.0547353,0.0572882,0.0568552,0.0004192,0.9425374,3,0.0976713,0.0889042,1.5694981,SUCCESS,False,0.110786,1.6769424,"[0, 1, 2]",1.7877284,True,False,2d7d407097f2b810a8fa948523114a8fdeebb5b3494a813268e79778f90f0062,SUCCESS,clean,407549ebd1f1581bd685bd783a320d28b8a8a9e324cf16d58637797d187b014a,waveform,0.0869691,-0.0019352,0.0889042,"[0.3583334, 0.3743808, 0.2672859]","[0.3573345, 0.3721991, 0.2704664]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00248,0.07619,0.0,0.00658,0.0,0.14623,3,,3c6317340f2212c5d407af19cf92fca5d5e764cd4479e0fa4f0d2b9eb6c52a37,43bcd6c9bf1c6e38e257d0dcd89084efecbf36e1f2459a4038da4d4ac3119138,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,679628c42293725c9165e3b4c1a68dfbc302682a43cb656283219ae9db12e8be,0.1054327,SUCCESS,True,False,0f84e0ba8908db58eca867a5b6b1c8e4334c418f377e8e17985696ca2b728cb6,SUCCESS,True
0.0019351,9.6e-06,0.0014289,3e-06,0.0081853,0.0010142,1.9e-06,0.0051676,0.0547353,0.0572882,0.0568551,0.0004192,0.9425375,3,0.0976713,0.0889042,1.5694979,SUCCESS,False,0.110786,1.6769425,"[0, 2, 1]",1.7877285,True,False,03dce42ec1715fe556483f1ab6ed9c90cd398eadfdf6072e39b05163694b7d33,SUCCESS,clean,407549ebd1f1581bd685bd783a320d28b8a8a9e324cf16d58637797d187b014a,waveform,0.0869691,-0.0019351,0.0889042,"[0.3743807, 0.3583334, 0.2672858]","[0.372199, 0.3573346, 0.2704664]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00245,0.08548,0.0,0.00874,0.0,0.21206,4,,3c6317340f2212c5d407af19cf92fca5d5e764cd4479e0fa4f0d2b9eb6c52a37,43bcd6c9bf1c6e38e257d0dcd89084efecbf36e1f2459a4038da4d4ac3119138,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,7e740ae7cacaf7a20357f1458769e998f8a79093e64660caca41df65db9829ac,0.1054327,SUCCESS,True,False,a4c3d743871c050618e3b103fae8aab95f3d860c10725be62d08544fd5b9292d,SUCCESS,True
0.0019354,9.6e-06,0.001429,3e-06,0.0081875,0.0010143,1.9e-06,0.0051668,0.0547355,0.0572889,0.0568551,0.0004192,0.9425375,3,0.0976713,0.0889042,1.569498,SUCCESS,False,0.1107866,1.6769421,"[0, 2, 1]",1.7877287,True,False,8f1b9477b4d8cbd7dacf3f1aae89c42ace884264d137dafc4f79ee0c3a674fde,SUCCESS,clean,407549ebd1f1581bd685bd783a320d28b8a8a9e324cf16d58637797d187b014a,waveform,0.0869689,-0.0019354,0.0889042,"[0.3583346, 0.2672854, 0.37438]","[0.3573345, 0.2704664, 0.3721991]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00254,0.07085,0.0,0.00577,0.0,0.13402,5,,3c6317340f2212c5d407af19cf92fca5d5e764cd4479e0fa4f0d2b9eb6c52a37,43bcd6c9bf1c6e38e257d0dcd89084efecbf36e1f2459a4038da4d4ac3119138,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,979d9a530c4103fa8fde2791d2f58e4f04d969def4875178915fda79926eb191,0.1054327,SUCCESS,True,False,76521f582d50b0d2f340e4050f067900a3dcdc42a805a45cd75018929d136a6b,SUCCESS,True
0.0010357,1.48e-05,0.0014067,1.9e-06,0.0074479,0.0011189,5.3e-06,0.0057601,0.0564974,0.0594875,0.0551082,0.0007786,0.9483522,3,0.0879213,0.0800295,1.4216833,SUCCESS,False,0.1153065,1.6559422,"[2, 1, 0]",1.7712487,True,False,c06a1d12419fe00f86b40f8c634f95e49340f1fac24b2b1f6e90856d889e8209,SUCCESS,local_overlap_mild,6207143c627815cc25532b7f2359d7f3f15a16c8b239a5210336deeb7cd352a4,waveform,0.0810652,0.0010357,0.0800295,"[0.2554546, 0.3650204, 0.379525]","[0.25937, 0.3636907, 0.3769392]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00153,0.05863,0.09351,0.00354,0.0,0.21323,1,fd59007662adf6b5ec5fcac92f812b3e90f8e542ea28ad63a34a573deac552d1,f0f0299bcc3ed6b98a64b704824cf05344cfaecff4fbac9b961b9ffb1cf5e30f,a857a16ad5665936406a769d3b4e1296c8075c9f5cc2597ec6cae4476e460814,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,cc8eed64c1d63ae93283a92961772f696c40ca6d2107510a8ccca09fd88e90dc,0.1071951,SUCCESS,True,False,503422b57437b70f66d3479b43721609196272000b34744eef38f28907fb4ed7,SUCCESS,True
0.0010359,1.48e-05,0.0014066,1.9e-06,0.0074476,0.0011188,5.3e-06,0.0057601,0.0564973,0.0594877,0.0551083,0.0007786,0.9483522,3,0.0879214,0.0800295,1.4216851,SUCCESS,False,0.1153063,1.6559414,"[2, 0, 1]",1.7712477,True,False,0fcf83018c392549cb059be99748b6545b941379eb4ecc4ac08b8a56650fbc90,SUCCESS,local_overlap_mild,6207143c627815cc25532b7f2359d7f3f15a16c8b239a5210336deeb7cd352a4,waveform,0.0810654,0.0010359,0.0800295,"[0.3795255, 0.2554552, 0.3650194]","[0.3769398, 0.2593702, 0.3636901]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.0012,0.09399,0.0,0.00413,0.0,0.13496,2,fd59007662adf6b5ec5fcac92f812b3e90f8e542ea28ad63a34a573deac552d1,f0f0299bcc3ed6b98a64b704824cf05344cfaecff4fbac9b961b9ffb1cf5e30f,a857a16ad5665936406a769d3b4e1296c8075c9f5cc2597ec6cae4476e460814,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,d98cdf276422ff037a8ff5f00fb0a83cbf31283b7bb406ae8fa67aa93bf1b686,0.1071951,SUCCESS,True,False,c505916c7f25ecc5c32e23d26416c7028a538ae70115965c5fcd50f29d5c30c9,SUCCESS,True
0.0010356,1.48e-05,0.0014067,1.9e-06,0.0074466,0.0011189,5.3e-06,0.0057594,0.0564974,0.0594877,0.0551088,0.0007786,0.9483522,3,0.0879214,0.0800295,1.4216852,SUCCESS,False,0.1153064,1.6559414,"[2, 1, 0]",1.7712478,True,False,4c51c2ffabc104a75912c1087aecde428be06620c7626bc15d19d89782519420,SUCCESS,local_overlap_mild,6207143c627815cc25532b7f2359d7f3f15a16c8b239a5210336deeb7cd352a4,waveform,0.0810652,0.0010356,0.0800295,"[0.3650204, 0.379525, 0.2554546]","[0.36369, 0.3769398, 0.2593702]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00189,0.07785,0.0,0.0048,0.0,0.12613,3,fd59007662adf6b5ec5fcac92f812b3e90f8e542ea28ad63a34a573deac552d1,f0f0299bcc3ed6b98a64b704824cf05344cfaecff4fbac9b961b9ffb1cf5e30f,a857a16ad5665936406a769d3b4e1296c8075c9f5cc2597ec6cae4476e460814,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,f8a57c192a000df87a1b168e059cfe91c831a5137ecc664d772e9a871756f4e4,0.1071951,SUCCESS,True,False,0f84e0ba8908db58eca867a5b6b1c8e4334c418f377e8e17985696ca2b728cb6,SUCCESS,True
0.0010359,1.48e-05,0.0014066,1.9e-06,0.0074476,0.0011188,5.3e-06,0.0057601,0.0564973,0.0594877,0.0551083,0.0007786,0.9483522,3,0.0879214,0.0800295,1.421685,SUCCESS,False,0.1153063,1.6559414,"[0, 1, 2]",1.7712477,True,False,c9ef6362a3794def0b6d5092598a5b73e308a516347ae2a2c507ab96412f3e86,SUCCESS,local_overlap_mild,6207143c627815cc25532b7f2359d7f3f15a16c8b239a5210336deeb7cd352a4,waveform,0.0810654,0.0010359,0.0800295,"[0.3795254, 0.3650194, 0.2554552]","[0.3769398, 0.3636901, 0.2593702]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00114,0.05895,0.0,0.00331,0.0,0.10378,4,fd59007662adf6b5ec5fcac92f812b3e90f8e542ea28ad63a34a573deac552d1,f0f0299bcc3ed6b98a64b704824cf05344cfaecff4fbac9b961b9ffb1cf5e30f,a857a16ad5665936406a769d3b4e1296c8075c9f5cc2597ec6cae4476e460814,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,b8cd1311e7d0188995d3f4db839471857cb9cff34935274f0c275f315ad8fb69,0.1071951,SUCCESS,True,False,a4c3d743871c050618e3b103fae8aab95f3d860c10725be62d08544fd5b9292d,SUCCESS,True
0.0010359,1.48e-05,0.0014066,1.9e-06,0.0074475,0.0011188,5.3e-06,0.00576,0.0564973,0.0594877,0.0551083,0.0007786,0.9483522,3,0.0879214,0.0800295,1.4216851,SUCCESS,False,0.1153063,1.6559414,"[0, 1, 2]",1.7712477,True,False,5b9d5b7a9eb53fa6ff3e6f328cd57d96e4164d9be536e85b6c43e8c6aaba09b6,SUCCESS,local_overlap_mild,6207143c627815cc25532b7f2359d7f3f15a16c8b239a5210336deeb7cd352a4,waveform,0.0810654,0.0010359,0.0800295,"[0.3650194, 0.2554552, 0.3795255]","[0.36369, 0.2593702, 0.3769398]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00179,0.05959,0.0,0.0055,0.0,0.11201,5,fd59007662adf6b5ec5fcac92f812b3e90f8e542ea28ad63a34a573deac552d1,f0f0299bcc3ed6b98a64b704824cf05344cfaecff4fbac9b961b9ffb1cf5e30f,a857a16ad5665936406a769d3b4e1296c8075c9f5cc2597ec6cae4476e460814,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,d93af64d2fb2865104eb93b8abc80c8b638a8856196fdf236d432497964f367c,0.1071951,SUCCESS,True,False,76521f582d50b0d2f340e4050f067900a3dcdc42a805a45cd75018929d136a6b,SUCCESS,True
0.0026136,0.0001384,0.0027078,2.7e-06,0.0117709,0.0018701,7.7e-06,0.0113164,0.0644327,0.0693668,0.067632,0.0016229,0.9517605,3,0.0818706,0.0745218,1.3272307,SUCCESS,False,0.1365397,1.6328388,"[2, 1, 0]",1.7693785,True,False,75414edfeb8d10dd5a526f833eb19e655e6bd849f6dd5f4c640fb2a4da8b9411,SUCCESS,local_overlap_severe,b4cc0c937643bd9e1ac9bd764c0c40ffab07ff9b9d9e2411b9889f8fc361598b,waveform,0.0719083,-0.0026136,0.0745218,"[0.23133, 0.3806121, 0.3880578]","[0.2431145, 0.3749457, 0.3819398]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00118,0.05748,0.11078,0.00622,0.0,0.21791,1,1f667e13ddeef9b9831e9c38374d9502c996fc9e6c65b6e067639beec0866e27,a88dff7a99cb40daaca21837db48433bdefc141650f1e2bc6001d9357db28a8c,3fe893a9b2abf7bcd9c7c5c2543e3c6a0f2eea8b02d667e891c50712dcbf59af,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,b81d3548d6679e5a211f165a48f1573c8220e6ac58bbc804ffc8f7fd71a4c689,0.109904,SUCCESS,True,False,503422b57437b70f66d3479b43721609196272000b34744eef38f28907fb4ed7,SUCCESS,True
0.0026135,0.0001384,0.0027078,2.7e-06,0.0117707,0.0018701,7.7e-06,0.0113156,0.0644327,0.0693661,0.0676324,0.0016229,0.9517603,3,0.0818708,0.074522,1.3272322,SUCCESS,False,0.1365393,1.6328378,"[1, 0, 2]",1.7693771,True,False,17a66624ebdec60df02a981a0f6ae80db9699ec786c9cbecec1cc411656bad89,SUCCESS,local_overlap_severe,b4cc0c937643bd9e1ac9bd764c0c40ffab07ff9b9d9e2411b9889f8fc361598b,waveform,0.0719085,-0.0026135,0.074522,"[0.388058, 0.2313302, 0.3806118]","[0.3819403, 0.2431146, 0.3749451]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00149,0.05548,0.0,0.00543,0.0,0.10466,2,1f667e13ddeef9b9831e9c38374d9502c996fc9e6c65b6e067639beec0866e27,a88dff7a99cb40daaca21837db48433bdefc141650f1e2bc6001d9357db28a8c,3fe893a9b2abf7bcd9c7c5c2543e3c6a0f2eea8b02d667e891c50712dcbf59af,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,45379ff2abd7a96eadec08226e31e61ac74b39f03cd4e5bf301f6db8e9384427,0.109904,SUCCESS,True,False,c505916c7f25ecc5c32e23d26416c7028a538ae70115965c5fcd50f29d5c30c9,SUCCESS,True
0.0026138,0.0001384,0.0027079,2.7e-06,0.0117707,0.0018701,7.7e-06,0.0113148,0.0644327,0.0693659,0.0676329,0.0016229,0.9517603,3,0.0818708,0.074522,1.3272324,SUCCESS,False,0.1365395,1.6328376,"[0, 2, 1]",1.7693771,True,False,a5231afd1fd9b6fb1e158aaca8427cdbf067202ba7d8cf12fc450ff32d69ac38,SUCCESS,local_overlap_severe,b4cc0c937643bd9e1ac9bd764c0c40ffab07ff9b9d9e2411b9889f8fc361598b,waveform,0.0719082,-0.0026138,0.074522,"[0.3806122, 0.3880578, 0.23133]","[0.3749451, 0.3819404, 0.2431146]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00173,0.09535,0.0,0.00637,0.0,0.14435,3,1f667e13ddeef9b9831e9c38374d9502c996fc9e6c65b6e067639beec0866e27,a88dff7a99cb40daaca21837db48433bdefc141650f1e2bc6001d9357db28a8c,3fe893a9b2abf7bcd9c7c5c2543e3c6a0f2eea8b02d667e891c50712dcbf59af,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,22398f5e338cf9709fcf9929239797ea3ff65dc4815d6532093fa8b8047d443c,0.109904,SUCCESS,True,False,0f84e0ba8908db58eca867a5b6b1c8e4334c418f377e8e17985696ca2b728cb6,SUCCESS,True
0.0026135,0.0001384,0.0027078,2.7e-06,0.0117706,0.0018701,7.7e-06,0.0113155,0.0644326,0.0693661,0.0676323,0.0016229,0.9517603,3,0.0818708,0.074522,1.3272322,SUCCESS,False,0.1365391,1.6328379,"[0, 1, 2]",1.769377,True,False,684b9f8b0fa8810bb1de11ec23eb513874bd71dc676810fa7c702c1918b7a99d,SUCCESS,local_overlap_severe,b4cc0c937643bd9e1ac9bd764c0c40ffab07ff9b9d9e2411b9889f8fc361598b,waveform,0.0719085,-0.0026135,0.074522,"[0.3880579, 0.3806118, 0.2313303]","[0.3819403, 0.3749451, 0.2431146]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00141,0.06833,0.0,0.00488,0.0,0.12332,4,1f667e13ddeef9b9831e9c38374d9502c996fc9e6c65b6e067639beec0866e27,a88dff7a99cb40daaca21837db48433bdefc141650f1e2bc6001d9357db28a8c,3fe893a9b2abf7bcd9c7c5c2543e3c6a0f2eea8b02d667e891c50712dcbf59af,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,4084341ec5f8c6496de10ed7cfe53941dec657a8ce9a9c0d96ab679825d40c47,0.109904,SUCCESS,True,False,a4c3d743871c050618e3b103fae8aab95f3d860c10725be62d08544fd5b9292d,SUCCESS,True
0.0026135,0.0001384,0.0027078,2.7e-06,0.0117707,0.0018701,7.7e-06,0.0113157,0.0644327,0.0693662,0.0676324,0.0016229,0.9517603,3,0.0818708,0.074522,1.3272323,SUCCESS,False,0.1365393,1.6328378,"[0, 1, 2]",1.7693771,True,False,2068290ad88af5ab9e2ff03a36f97cdace19c8555bdd8240414e432de5d26806,SUCCESS,local_overlap_severe,b4cc0c937643bd9e1ac9bd764c0c40ffab07ff9b9d9e2411b9889f8fc361598b,waveform,0.0719085,-0.0026135,0.074522,"[0.3806118, 0.2313302, 0.388058]","[0.3749451, 0.2431146, 0.3819404]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00182,0.06666,0.0,0.00357,0.0,0.11493,5,1f667e13ddeef9b9831e9c38374d9502c996fc9e6c65b6e067639beec0866e27,a88dff7a99cb40daaca21837db48433bdefc141650f1e2bc6001d9357db28a8c,3fe893a9b2abf7bcd9c7c5c2543e3c6a0f2eea8b02d667e891c50712dcbf59af,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,c432d0f294727c91f204c7a72ba02d8eee76e4f07924dbfc50be5a320d62e561,0.109904,SUCCESS,True,False,76521f582d50b0d2f340e4050f067900a3dcdc42a805a45cd75018929d136a6b,SUCCESS,True
