ami_condition,ari_clean,ari_condition,condition,dataset_id,delta_ari,method,n_evaluation_rows,nmi_condition,outer_fold,quality_record_sha256,quality_target,seed
0.3913118668319249,0.5368954033858994,0.5072008918847389,mcar_severe,breast_cancer_wisconsin_diagnostic,0.029694511501160425,fcm_adaptive,114,0.39565014562157985,0,3f9f26ef8a015466de2d054661de942b33fb4442fcdcc2342c8e51d06ba17957,delta_ari,1
0.3913118668319249,0.5368954033858994,0.5072008918847389,mcar_severe,breast_cancer_wisconsin_diagnostic,0.029694511501160425,fcm_adaptive,114,0.39565014562157985,0,459fa2e048a0b34bda984816a982cbf37e2cbc6e41d9b0473a08c45389f8c417,delta_ari,2
0.3913118668319249,0.5368954033858994,0.5072008918847389,mcar_severe,breast_cancer_wisconsin_diagnostic,0.029694511501160425,fcm_adaptive,114,0.39565014562157985,0,3e192d662c5b79fd0e41a7eb8033f206b98aeff2f6f9109798e955aa54fd5ec3,delta_ari,3
0.3913118668319249,0.5368954033858994,0.5072008918847389,mcar_severe,breast_cancer_wisconsin_diagnostic,0.029694511501160425,fcm_adaptive,114,0.39565014562157985,0,221d2646ec572ab58d22384bb358783f399b72fd7e43cf8aeca8bfc418620b6b,delta_ari,4
0.3913118668319249,0.5368954033858994,0.5072008918847389,mcar_severe,breast_cancer_wisconsin_diagnostic,0.029694511501160425,fcm_adaptive,114,0.39565014562157985,0,d9685eabd16434cb759037a991c4b1545e1b421ac3720541079adaa4613747c6,delta_ari,5
0.4347650048908054,0.5368954033858994,0.5631047075814177,measurement_noise_mild,breast_cancer_wisconsin_diagnostic,-0.026209304195518368,fcm_adaptive,114,0.4386239648209608,0,f598014164b2aee49992a79d533d0487dafe6f4b7dfc6b0cf858dcadaca98acd,delta_ari,1
0.4347650048908054,0.5368954033858994,0.5631047075814177,measurement_noise_mild,breast_cancer_wisconsin_diagnostic,-0.026209304195518368,fcm_adaptive,114,0.4386239648209608,0,24a824b558da3c68ecbef73b98ae5957c14e49f7d4bf3f8ac9732d3e461f044c,delta_ari,2
0.4347650048908054,0.5368954033858994,0.5631047075814177,measurement_noise_mild,breast_cancer_wisconsin_diagnostic,-0.026209304195518368,fcm_adaptive,114,0.4386239648209608,0,b34ff95d9c8a63954a70c39c38902d566ee001a5af38075204c79e6beb4d7ebe,delta_ari,3
0.4347650048908054,0.5368954033858994,0.5631047075814177,measurement_noise_mild,breast_cancer_wisconsin_diagnostic,-0.026209304195518368,fcm_adaptive,114,0.4386239648209608,0,79cbe1f58ecbb7bbeb5cee65cd03d737bb2e7ffed39870117af228dd053c8701,delta_ari,4
0.4347650048908054,0.5368954033858994,0.5631047075814177,measurement_noise_mild,breast_cancer_wisconsin_diagnostic,-0.026209304195518368,fcm_adaptive,114,0.4386239648209608,0,1f740feb5e355b62eda38851b96925df16a7fbb32fd297b0f79a227b9d450a78,delta_ari,5
